CARRARA,Giovanni,30,ANA,R,R,484,1,0,-4,3,0,0,0,0,0,20,2,5,5,F30,PL2,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.356,0.453,0.809,0,4,2,3, , ,L,2, , , ,0,23, , , ,29.0, , , , , , ,4,971,100, ,8,25,13,30,23,28,30,9,27,13,36,13,13,26,8,31,13,33,27,13,29,9,14,13,13,27,13,32,21,34,29,13,32,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARRASCO,Hector,30,ANA,R,R,485,1,0,-4,3,0,0,0,0,0,20,2,9,9,E24,SA2,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0.337,0.539,0.876,0,4,4,3,Y, , ,2, , , ,0,40, , , ,38.3, , , , , , ,3,978,100, ,8,25,13,30,13,28,13,21,13,13,13,13,13,13,9,31,13,13,13,13,29,23,14,13,13,27,13,32,36,34,13,13,13,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARRASCO,D.J.,30,SD,R,R, ,1,0,-4,3,0,0,0,0,0,20,1,8,8,N0,SA2,3,2,0,0,0,0,0,0,0,1,0,0, , , , ,3,3,4,2,Y, , ,2,0,0,0,2,50,0,1,0,80.3,6,1,3,5,0,1.23,2, , ,36,8,25,13,30,13,24,24,21,24,13,13,24,13,24,9,13,13,13,24,13,24,23,14,24,13,24,13,32,36,13,24,13,24,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARROLL,Jamey,30,f.a.,R,R, ,5,0,-4,3,0,6,3,7,0,31,0,15,15,C20,SA5,105,227,59,10,1,1,9,3,19,39,5,2,0.284,0.346,0.463,0.809,0,4,0,3, ,W,M,0, , , ,0,0, , , ,0.0, , , , , , ,3,690,100, ,0,25,22,30,10,28,13,7,32,13,9,24,14,26,7,31,39,14,24,13,29,8,14,24,9,27,18,32,8,34,24,13,31,12,35,0,1,11,6,11,6,6,6,2,6,6,6,6,6,11,2,11,6,6,6,6,6,4,6,6,6,11,6,11,5,6,6,6,6,6,6,1
CARTER,Lance,30,SEA,R,R,494,1,0,-4,3,0,0,0,0,0,20,2,7,7,E27,SA2,3,0,0,0,0,0,0,0,0,0,0,0,0.278,0.342,0.462,0.804,0,4,6,3,Y,Z,L,1, , , ,0,62, , , ,79.0, , , , , , ,2,976,100, ,8,25,13,30,13,28,13,21,29,13,13,13,13,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,13,13,32,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASEY,Sean,30,ANA,L,R,499,3,0,-4,3,3,0,0,0,0,29,0,6,6,N0,SA3,147,573,167,19,3,14,0,2,51,58,4,0, , , , ,0,4,0,3, ,W,M,0,0,0, ,0,0,4,4,5,0.0,61,30,34,40,2,4.24,1, , ,317,6,25,14,30,8,28,30,7,26,13,8,32,9,26,7,31,14,33,24,37,29,7,14,29,9,27,19,32,8,13,24,41,31,12,35,0,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,6,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,6,1
CASH,Kevin,30,FLA,R,R,3412,2,7,0,1,0,0,0,0,0,34,0,8,8,N0,SA0,34,106,15,3,0,1,5,1,4,22,0,0,0.105,0.177,0.193,0.37,0,4,0,3, ,W,M,0,2,0, ,0,0,12,9,0,0.0,153,75,90,203,9,3.3,4, , ,952,0,25,13,30,36,28,32,8,24,13,38,24,22,26,8,31,13,33,24,13,29,9,14,24,13,27,18,32,9,34,24,13,24,12,35,0,1,7,6,7,6,7,6,1,6,7,6,7,6,7,1,7,6,6,7,6,7,1,6,6,6,7,6,7,5,7,6,6,7,6,8,1
CASTILLA,Vinny,30,SD,R,R,504,5,0,-4,3,0,0,4,0,0,34,0,7,7,N0,SA2,147,542,150,28,3,22,1,3,26,86,1,2,0.063,0.118,0.063,0.18,0,4,0,3, ,W,M,0,1, , ,0,0,5,4,0,0.0,90,37,39,46,4,4.11,1, , ,414,5,25,22,30,8,28,13,7,30,13,8,24,9,26,6,31,39,14,24,13,29,7,14,24,9,27,20,32,8,34,24,13,32,12,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASTILLO,Luis,30,CIN,B,R,512,4,0,-4,3,0,8,0,0,0,30,0,18,18,N0,SA1,152,595,187,19,6,6,15,2,63,60,21,19,0.164,0.177,0.197,0.374,0,4,0,3, ,W,M,0,2,0, ,0,0,15,10,0,0.0,210,90,81,126,3,4.12,1, , ,972,0,25,14,30,11,28,30,7,29,13,8,27,9,26,7,31,9,14,28,13,29,7,14,29,8,27,20,32,8,34,36,32,31,12,35,0,1,8,6,7,2,6,6,1,6,6,2,6,2,8,1,7,3,6,6,5,6,1,6,6,2,8,6,7,2,6,6,6,6,6,7,1
CASTILLO,Alberto,30,OAK,R,R, ,2,8,1,0,0,0,0,0,0,34,0,6,6,N0,SA3,11,15,3,1,0,1,0,0,0,5,0,0,0,0,0,0,0,4,0,3, ,W,M,0,2, , ,0,0,23,5,0,0.0,182,70,78,182,9,2.75,4, , ,1053,5,25,13,30,9,28,13,8,13,13,9,13,36,26,6,31,13,33,28,13,29,8,14,13,38,27,18,32,8,34,30,13,32,12,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASTRO,Juan,30,ATL,R,R, ,5,0,-4,3,2,7,4,8,0,33,0,11,11,N0,SA2,113,320,81,14,1,9,7,0,18,58,2,3, , , , ,0,4,0,3, ,W,M,0,0, ,0,0,0,3,4,0,0.0,52,22,33,51,0,2.97,2, , ,314,0,25,39,30,8,28,30,7,26,13,9,29,14,26,0,31,13,33,24,13,29,8,14,13,9,27,18,32,8,34,27,13,32,12,35,0,1,7,6,6,1,6,6,1,6,6,1,6,1,7,1,6,1,6,8,6,7,1,6,6,1,7,6,6,1,6,2,6,6,6,8,1
CASTRO,Ramon,30,SD,R,R,515,2,7,-2,2,0,0,0,0,0,31,0,5,5,N0,SA1,40,53,15,2,0,5,0,0,4,11,0,0,0.308,0.308,0.615,0.923,0,4,0,3, ,W,M,0,1,0, ,0,0,1,4,0,0.0,59,46,40,39,6,8.06,4, , ,311,1,25,14,30,8,28,13,5,30,13,8,13,9,26,5,31,36,14,28,13,29,7,14,13,9,27,18,32,8,34,38,13,32,12,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CATALANOTTO,Frank,30,CIN,L,R,516,7,0,-4,3,3,0,0,0,1,29,0,15,15,E23,PR1,133,489,146,34,6,13,2,6,35,62,2,2,0.228,0.323,0.458,0.78,0,4,0,3, ,W,M,0, , , ,0,0, , , ,0.0, , , , , , ,2,631,100, ,0,25,14,30,8,28,31,0,26,27,8,29,9,26,0,31,9,33,24,22,29,7,14,13,8,27,17,32,8,13,40,13,31,12,35,0,1,7,6,6,1,6,6,1,6,6,2,6,2,7,1,6,4,6,7,6,6,1,6,6,2,7,6,6,1,6,5,6,6,6,8,1
CEDENO,Roger,30,LA,B,R,521,7,0,-4,3,0,0,0,0,1,28,0,16,16,B20,SA0,148,484,129,25,4,7,2,1,38,86,14,9,0.232,0.256,0.303,0.559,0,4,0,3, ,W,M,0, , , ,0,0, , , ,0.0, , , , , , ,1,930,100, ,0,25,14,30,11,28,30,8,26,13,8,29,9,26,0,31,14,33,24,13,29,8,14,13,9,27,16,32,8,13,40,13,31,12,35,0,1,7,6,7,2,6,6,1,6,6,2,6,5,7,1,7,6,6,6,6,6,1,6,6,6,7,6,7,2,6,6,6,6,6,7,1
CEPICKY,Matt,30,MIL,L,R, ,7,0,-4,3,0,0,0,0,1,30,0,8,8,N0,SA2,5,8,2,1,0,0,0,0,0,2,0,0, , , , ,0,4,0,3, ,W,M,0,0, , ,0,0,0,0,0,0.0,0,1,2,0,0,6.75,4, , ,11,6,25,13,30,8,28,30,8,26,13,9,13,40,26,7,31,13,33,24,13,29,8,14,13,9,27,17,32,8,34,29,13,32,12,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERDA,Jaime,30,MIN,L,L,523,1,0,-4,3,0,0,0,0,0,20,2,9,9,D19,PR5,27,1,0,0,0,0,0,0,0,1,0,0,0.3,0.344,0.511,0.855,0,4,2,3, ,W, ,2, , , ,0,27, , , ,32.3, , , , , , ,4,902,100, ,8,25,13,30,13,13,13,21,13,13,13,13,13,26,9,13,13,13,24,13,13,23,14,13,13,13,13,32,36,13,13,13,13,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERROS,Juan,30,CLE,R,R, ,1,0,-4,3,0,0,0,0,0,20,1,7,7,D25,SA0,11,0,0,0,0,0,0,0,0,0,0,0,0.275,0.347,0.418,0.764,0,4,4,3,Y,Z,G,0, , , ,0,11, , , ,13.0, , , , , , ,4,946,100, ,8,25,13,30,13,28,13,21,29,13,13,13,13,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,13,13,32,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHACON,Shawn,30,CHC,R,R,526,1,0,-4,3,0,0,0,0,0,20,2,6,6,N0,SA3,22,46,9,2,0,1,2,0,0,16,0,0,0.281,0.324,0.375,0.699,6,4,0,3,Y, , ,0, , , ,23,23, , , ,137.0, , , , , , ,3,54,100, ,6,25,13,30,9,28,13,8,13,13,9,13,21,26,8,31,13,33,27,13,29,8,36,13,23,27,13,32,8,34,13,13,32,12,35,0,1,6,1,6,1,6,1,1,1,6,1,5,1,6,1,6,1,1,6,1,6,1,1,1,1,6,1,6,1,6,1,1,6,1,6,1
CHAMBLEE,Jim,30,NYM,R,R, ,5,0,-4,3,0,0,3,0,0,30,0,9,9,G14,PR0,2,2,0,0,0,0,0,0,0,2,0,0,0.259,0.351,0.456,0.807,0,4,0,3, ,W,M,0, , , ,0,0, , , ,0.0, , , , , , ,4,814,100, ,7,25,13,13,9,13,13,8,13,13,9,13,13,13,8,13,13,14,24,13,13,8,39,13,13,13,20,13,8,13,13,13,13,12,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHAPMAN,Travis,30,MON,R,R, ,5,0,-4,3,0,0,3,0,0,31,0,10,10,N0,SA3,1,1,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,1.5,0,4,0,3, ,W,M,0,1,0,0,0,0,6,3,4,0.0,69,28,31,42,0,4.11,4, , ,312,7,25,13,30,9,28,30,8,26,13,9,27,39,26,7,31,13,33,24,13,29,8,14,29,13,27,20,32,8,34,32,13,32,12,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHAVEZ,Eric,30,SD,L,R,534,5,0,-4,3,0,0,5,0,0,33,0,14,14,N0,SA2,156,588,166,39,5,29,0,1,62,89,8,3,0,0,0,0,0,4,0,3, ,W,M,0,0, , ,0,0,4,7,0,0.0,74,42,34,66,3,5.48,1, , ,382,4,25,14,30,10,28,30,6,26,13,8,32,9,26,5,31,14,33,24,13,29,8,14,29,9,27,20,32,8,13,39,13,31,12,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHAVEZ,Endy,30,FLA,L,L,533,7,0,-4,3,0,0,0,0,2,34,0,18,18,N0,SA3,141,483,121,25,5,5,9,0,31,59,18,7,0.176,0.176,0.176,0.353,0,4,0,3, ,W,M,0, , , ,0,0, , , ,0.0, , , , , , ,1,930,100, ,0,25,40,30,11,28,30,8,29,13,9,27,14,26,0,31,13,33,28,13,29,8,14,29,9,27,17,32,8,34,32,30,31,12,35,0,1,7,6,11,2,6,6,1,6,6,2,6,6,7,1,11,6,6,6,6,6,2,6,6,6,7,6,11,2,6,6,6,6,6,7,1
CHAVEZ,Raul,30,HOU,R,R,535,2,7,2,0,0,0,0,0,0,32,0,6,6,E29,SA0,19,37,10,1,1,1,0,0,1,6,0,0,0.261,0.324,0.388,0.712,0,4,0,3, ,W,M,0, , , ,0,0, , , ,0.0, , , , , , ,4,954,54, ,5,25,38,30,8,28,24,7,24,13,8,24,9,26,7,31,13,14,24,13,29,8,36,24,9,27,19,32,8,13,24,13,24,12,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEN,Bruce,30,STL,L,L,3295,1,0,-4,3,0,0,0,0,0,20,2,6,6,D29,SA0,11,1,0,0,0,0,0,0,0,0,0,0,0.305,0.367,0.439,0.806,2,3,0,2,Y, ,M,0, , , ,2,16, , , ,24.3, , , , , , ,4,874,100, ,8,25,13,30,13,28,30,21,27,13,13,27,13,26,9,31,13,33,24,13,29,23,14,29,13,27,13,32,36,34,30,29,32,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEN,Chin-Feng,30,ANA,R,R, ,7,0,-4,3,0,0,0,0,1,30,0,10,10,N0,SA1,1,1,0,0,0,0,0,0,0,0,0,0, , , , ,0,4,0,3, ,W,M,0,0,0, ,0,0,0,0,0,0.0,7,3,1,6,1,3.24,4, , ,39,7,25,13,30,9,28,30,8,26,13,9,27,40,26,7,31,13,33,24,13,29,8,14,29,13,27,17,32,8,34,32,13,32,12,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHOATE,Randy,30,MIN,L,L, ,1,0,-4,3,0,0,0,0,0,20,1,7,7,D27,SA0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0.305,0.392,0.697,0,4,1,3, , , ,1, , , ,0,5, , , ,3.7, , , , , , ,4,868,57, ,8,25,13,30,13,28,13,21,29,13,13,13,13,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,13,13,30,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHOI,Hee Seop,30,CIN,L,L,3333,3,0,-4,3,3,0,0,0,0,30,0,11,11,E14,SA0,80,202,44,17,0,8,2,4,37,71,1,1,0.249,0.326,0.405,0.731,0,4,0,3, ,W,M,0, , , ,0,0, , , ,0.0, , , , , , ,3,822,70, ,0,25,14,30,9,28,13,0,13,13,37,13,14,26,0,31,14,33,13,41,29,8,14,13,14,27,20,32,8,13,42,13,13,12,35,1,5,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,7,1
CHRISTENSON,Ryan,30,SD,R,R, ,7,0,-4,3,0,0,0,0,2,32,0,16,16,N0,SA4,60,165,29,7,0,2,2,3,15,44,2,2,0.22,0.333,0.299,0.632,0,4,0,3, ,W,M,0, , , ,0,0, , , ,0.0, , , , , , ,4,317,100, ,0,25,13,30,14,28,32,8,26,13,14,13,42,26,8,31,13,33,24,13,29,9,14,13,40,27,17,32,9,34,27,13,31,12,35,0,1,11,6,6,1,6,6,1,6,6,6,6,6,11,1,6,6,6,11,6,6,1,6,6,6,11,6,6,1,6,6,6,6,6,11,1
CHRISTIANSEN,Jason,30,HOU,R,L,547,1,0,-4,3,0,0,0,0,0,20,1,6,6,N0,SA1,35,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,4,4,3,Y, , ,1,0, ,0,0,40,3,6,0,26.0,78,44,35,63,0,5.4,3, , ,366,8,25,13,30,23,28,13,9,13,13,36,13,13,13,8,13,13,13,13,13,13,9,14,13,13,27,13,32,21,13,13,13,13,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHULK,Vinnie,30,CHW,R,R, ,1,0,-4,3,0,0,0,0,0,20,2,7,7,F14,SA2,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0.3,0.394,0.694,0,3,4,2, ,W,G,0, , , ,0,3, , , ,5.3, , , , , , ,4,469,100, ,8,25,13,30,13,28,13,21,29,13,13,13,13,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,13,13,32,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CINTRON,Alex,30,CLE,B,R,552,6,0,-4,3,0,6,3,8,0,34,0,15,15,N0,SA1,117,448,142,26,6,13,5,2,29,33,2,3, , , , ,0,4,0,3, ,W,M,0,0,0, ,0,0,2,5,0,0.0,64,54,41,48,6,10.06,2, , ,307,0,25,39,30,8,28,30,0,29,13,8,27,8,26,0,31,9,14,28,9,29,7,14,29,8,27,19,32,7,34,30,13,32,12,35,0,1,7,6,6,1,6,6,1,6,6,1,6,2,7,1,6,2,6,8,2,7,1,6,6,2,7,6,6,1,6,5,6,6,6,8,1
CIRILLO,Jeff,30,CLE,R,R,553,5,0,-4,3,3,0,5,0,0,35,0,11,11,A07,SA0,87,258,53,11,0,2,4,5,24,32,1,1,0.297,0.317,0.574,0.892,0,4,0,3, ,W,M,0, , , ,0,0, , , ,0.0, , , , , , ,3,328,100, ,0,25,22,30,9,28,32,8,26,31,9,29,14,26,8,31,39,33,24,13,29,8,14,13,14,27,19,32,8,34,27,13,31,12,35,0,1,7,6,7,6,6,6,1,6,6,6,6,6,7,1,7,6,6,6,6,6,5,6,6,6,7,6,7,6,6,6,6,6,6,7,1
CLARK,Howie,30,PHI,L,R,560,5,0,-4,3,2,6,3,6,1,28,0,15,15,R26,SA3,38,70,25,3,1,0,2,2,3,6,0,1,0.282,0.379,0.544,0.923,0,4,0,3, ,W,M,0, , , ,0,0, , , ,0.0, , , , , , ,4,989,100, ,6,25,39,30,7,28,13,7,30,13,8,24,8,26,7,31,8,14,24,9,29,7,42,24,8,27,20,32,7,34,24,9,31,12,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLARK,Tony,30,SF,B,R,567,3,0,-4,3,3,0,0,0,1,28,0,4,4,N0,SA3,125,254,59,13,0,16,0,1,24,73,0,0,0.107,0.123,0.143,0.266,0,4,0,3, ,W,M,0,0,0, ,0,0,13,8,0,0.0,183,86,66,105,5,4.51,2, , ,846,1,25,37,30,9,28,13,0,13,13,9,13,14,26,6,31,41,33,24,13,29,8,14,13,14,27,20,32,8,34,24,13,13,12,35,1,6,7,6,7,6,7,6,6,6,7,6,6,6,7,6,7,6,6,7,6,7,6,6,6,6,7,6,7,6,7,6,6,7,6,8,6
CLARK,Brady,30,ATL,R,R,557,7,0,-4,3,0,0,0,0,1,31,0,15,15,N0,SA4,128,315,86,21,1,6,2,9,21,40,13,2,0.132,0.132,0.211,0.342,0,4,0,3, ,W,M,0,2,0, ,0,0,8,9,0,0.0,127,64,49,84,3,5.04,2, , ,574,0,25,42,30,11,28,30,8,26,13,10,24,9,26,0,31,40,14,24,13,29,8,14,32,9,27,16,32,8,34,24,13,32,12,35,0,1,7,6,6,1,6,6,1,6,6,2,6,6,7,1,6,6,6,6,6,6,1,6,6,6,7,6,6,1,6,6,6,6,6,6,1
CLARK,Jermaine,30,CIN,L,R, ,7,0,-4,3,0,6,0,0,2,33,0,17,17,N0,SA1,25,48,8,2,0,0,1,0,6,5,2,2,0.333,0.333,0.333,0.667,0,4,0,3, ,W,M,0,3,0, ,0,0,6,5,1,0.0,93,53,31,78,5,6.06,4, , ,438,8,25,40,30,11,28,30,9,26,30,14,27,14,26,8,31,13,33,24,30,29,9,14,29,14,27,13,32,17,34,32,29,32,12,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLAUSSEN,Brandon,30,PHI,L,L, ,1,0,-4,3,0,0,0,0,0,20,1,9,9,N0,SA3,1,4,1,0,0,0,0,0,0,1,0,0,0.24,0.269,0.28,0.549,5,4,0,3,Y,Z,L,0,0, , ,1,1,4,4,0,6.3,78,32,13,35,1,4.04,4, , ,337,7,25,13,30,9,28,13,8,13,13,9,13,23,26,7,31,13,33,24,13,29,8,14,13,36,27,21,32,8,34,13,13,30,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLAYTON,Royce,30,SEA,R,R,571,6,0,-4,3,0,0,0,8,0,34,0,15,15,G20,SA3,146,483,110,16,1,11,4,3,49,92,5,2,0.277,0.409,0.485,0.894,0,4,0,3, ,W,M,0, , , ,0,0, , , ,0.0, , , , , , ,1,979,60, ,0,25,23,30,10,28,13,8,24,13,9,24,14,26,7,31,39,33,24,13,29,8,14,24,14,27,19,32,9,13,24,13,31,12,35,0,1,6,6,6,1,6,6,1,6,6,1,6,1,6,1,6,1,6,7,1,7,1,6,6,1,6,6,6,1,6,2,6,6,1,8,1
CLEMENS,Roger,30,CHC,R,R,573,1,0,-4,3,0,0,0,0,0,20,2,5,5,E23,SA0,1,1,0,0,0,0,1,0,0,1,0,0,0.258,0.374,0.512,0.886,9,2,0,2,X, , ,0, , , ,33,33, , , ,211.7, , , , , , ,2,772,100, ,7,25,23,30,8,28,13,8,13,13,9,13,36,26,7,31,13,33,24,13,29,8,14,13,9,27,21,32,8,13,32,13,13,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEMENT,Matt,30,HOU,R,R,574,1,0,-4,3,0,0,0,0,0,20,1,10,10,D20,SA5,30,62,9,2,0,0,8,1,0,26,0,0,0.29,0.38,0.536,0.916,7,2,0,2,Y, , ,1, , , ,32,32, , , ,201.7, , , , , , ,2,125,100, ,8,25,13,30,21,28,13,8,13,13,22,13,23,26,8,31,13,33,27,13,29,9,36,13,13,27,13,32,9,34,13,13,13,12,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLBRUNN,Greg,30,MIL,R,R,593,3,0,-4,3,3,0,0,0,0,27,0,6,6,N0,SA1,22,58,16,1,1,3,0,0,4,16,0,1,0.235,0.374,0.383,0.756,0,4,0,3, ,W,M,0, , , ,0,0, , , ,0.0, , , , , , ,4,156,100, ,3,25,37,30,8,13,13,7,24,13,8,24,9,13,5,31,41,14,24,13,29,7,14,24,9,27,20,32,8,13,24,13,13,12,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLLIER,Lou,30,MIN,R,R, ,5,0,-4,3,0,0,3,0,1,31,0,16,16,C26,SA4,4,1,0,0,0,0,0,0,0,0,0,1,0.308,0.357,0.538,0.896,0,4,0,3, ,W,M,0, , , ,0,0, , , ,0.0, , , , , , ,4,22,100, ,7,25,13,30,9,28,30,8,26,13,9,27,39,26,7,31,13,33,24,13,29,8,14,29,13,27,18,32,8,34,32,13,32,12,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLOME,Jesus,30,CHW,R,R,599,1,0,-4,3,0,0,0,0,0,20,1,6,6,N0,SA0,6,0,0,0,0,0,0,0,0,0,0,0,0.222,0.243,0.389,0.632,0,4,6,3,X,W, ,2, , , ,0,54, , , ,74.0, , , , , , ,2,58,100, ,8,25,13,30,13,28,13,21,29,13,13,13,13,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,13,13,32,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLON,Bartolo,30,BAL,R,R,600,1,0,-4,3,0,0,0,0,0,20,1,4,4,N0,SA0,2,6,0,0,0,0,1,0,0,3,0,0,0.182,0.273,0.227,0.5,9,2,0,2,Y, , ,3, , , ,34,34, , , ,242.0, , , , , , ,2,930,100, ,8,25,13,30,13,28,13,21,30,13,13,13,13,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,13,13,32,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLYER,Steve,30,STL,L,L, ,1,0,-4,3,0,0,0,0,0,20,1,6,6,N0,SA5,13,0,0,0,0,0,0,0,1,0,0,0,0.201,0.293,0.455,0.748,0,3,10,2,Y,W,H,1, , , ,0,13, , , ,19.7, , , , , , ,4,275,100, ,8,25,13,30,14,28,30,21,27,13,14,13,14,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,29,13,32,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONDREY,Clay,30,CHW,R,R, ,1,0,-4,3,0,0,0,0,0,20,1,6,6,N0,SA3,9,10,2,0,0,0,0,0,0,6,0,0, , , , ,1,4,0,3, , ,L,0,0,0, ,6,9,2,1,0,34.0,26,12,19,22,5,3.41,4, , ,160,7,25,13,30,9,28,13,8,13,13,9,13,21,13,8,13,13,14,13,13,13,8,36,13,23,27,13,32,8,13,13,13,13,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONE,David,30,TOR,L,R, ,1,0,-4,3,0,0,0,0,0,20,2,6,6,N0,SA2,5,4,1,0,0,0,0,0,0,1,0,0, , , , ,2,4,0,3,Y,W,M,1,0,0,0,4,5,0,3,0,18.0,42,24,5,13,0,7.9,4, , ,155,7,25,13,30,9,28,13,8,13,13,9,13,23,26,7,31,13,33,24,13,29,8,14,13,36,27,21,32,8,34,13,13,30,12,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONINE,Jeff,30,TOR,R,R,606,3,0,-4,3,4,0,3,0,2,32,0,7,7,N0,SA4,149,577,163,36,3,20,1,5,50,70,5,0, , , , ,0,4,0,3, ,W,M,0,1,0, ,0,0,1,2,0,0.0,51,21,26,31,2,3.61,1, , ,260,6,25,14,30,10,28,30,7,26,13,8,27,9,26,6,31,14,33,24,37,29,8,14,32,9,27,19,32,8,13,24,13,31,12,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
