EISCHEN,Joey,30,CLE,L,L,841,1,0,-4,3,0,0,0,0,0,20,1, ,7,0,0,22,3,2,0,0,0,1,0,0,0,0,0,0.229,0.25,0.371,0.621,0,4,6,3,Y, , ,0,2,0, ,0,21,0,1,0,18,16,8,8,17,0,0,4,0,0,0,7,25,23,30,8,28,13,7,29,13,8,13,9,26,7,31,9,33,24,13,12,7,14,13,8,27,21,32,7,34,36,13,13,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELARTON,Scott,30,SEA,R,R,843,1,0,-4,3,0,0,0,0,0,20,1,S,4,0,0,10,12,3,0,0,0,0,0,1,3,0,0,0.229,0.25,0.371,0.621,3,3,0,3,Y, ,L,3,0,0, ,29,29,3,11,0,159,164,104,62,103,0,0,3,0,0,0,7,25,23,30,8,28,13,8,29,13,9,13,14,26,7,31,36,33,27,13,12,8,14,13,9,27,21,32,8,34,30,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELDRED,Cal,30,SF,R,R,845,1,0,-4,3,0,0,0,0,0,20,2, ,8,0,0,51,5,0,0,0,0,1,0,0,3,0,0,0.229,0.25,0.371,0.621,0,4,9,3,Y,Z,L,3,3,0, ,0,52,4,2,1,67,71,28,17,54,0,0,2,0,0,0,8,25,13,30,13,13,24,21,24,13,13,24,13,13,9,13,13,13,24,13,12,23,14,24,13,24,13,32,36,13,24,13,24,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMBREE,Alan,30,LA,L,L,852,1,0,-4,3,0,0,0,0,0,20,2, ,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.229,0.25,0.371,0.621,0,4,7,3,Y,Z, ,0,0,0, ,0,71,2,2,0,52,49,24,11,37,0,0,0,0,0,0,8,25,13,30,14,28,30,21,29,13,14,27,13,26,9,31,13,33,24,13,12,23,14,13,13,27,13,32,36,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENCARNACION,Juan,30,PHI,R,R,854,7,0,-4,3,0,0,0,0,2,35,0,F,17,22,0,135,484,114,30,2,16,2,7,38,86,5,4,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,25,14,30,10,28,30,8,29,13,9,13,14,26,6,31,22,33,24,13,12,8,14,13,9,27,15,32,8,34,40,26,32,13,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSBERG,Morgan,30,MIN,R,R,860,5,0,-4,3,0,0,3,6,0,32,0, ,9,24,0,131,411,113,20,3,10,5,0,36,46,6,4,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,14,30,10,28,32,7,29,13,8,24,9,26,0,31,14,33,24,39,12,8,14,30,9,27,20,32,8,13,24,26,30,13,35,0,1,7,6,6,1,6,6,1,6,6,1,6,2,7,1,6,2,6,7,6,6,1,6,6,1,7,6,6,1,6,2,6,6,5,8,1
ERSTAD,Darin,30,OAK,L,L,865,3,0,-4,3,5,0,0,0,0,32,0,F,15,35,0,125,495,146,29,1,7,3,4,37,74,16,1,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,22,30,11,28,31,7,29,26,8,13,9,26,0,31,9,14,24,41,12,8,14,13,8,27,19,32,8,34,37,13,31,13,35,0,1,7,6,6,5,7,6,1,6,6,6,6,6,7,1,6,6,6,8,6,7,1,6,6,6,7,6,6,2,6,6,6,6,6,8,1
ESCOBAR,Alex,30,BAL,R,R,868,7,0,-4,3,0,0,0,0,2,32,0, ,10,20,0,46,152,32,8,2,1,3,1,23,42,1,1,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,14,30,9,28,13,8,29,13,40,13,14,26,0,31,14,33,28,13,12,8,14,13,14,27,15,32,9,34,27,13,32,13,35,0,1,7,6,7,3,7,6,2,6,6,6,6,6,7,2,7,6,6,7,6,7,2,6,6,6,7,6,7,2,6,6,6,6,6,7,1
ESCOBAR,Kelvim,30,SD,R,R,871,1,0,-4,3,0,0,0,0,0,20,2, ,9,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.229,0.25,0.371,0.621,9,2,0,2,X, , ,3,0,0, ,33,33,11,12,0,208,192,91,76,191,0,0,2,0,0,0,8,25,13,30,13,28,30,21,29,27,13,27,13,26,9,31,13,33,24,13,12,23,14,29,13,27,13,32,36,34,32,29,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESTES,Shawn,30,STL,R,L,875,1,0,-4,3,0,0,0,0,0,20,2,F,15,0,0,35,72,17,3,1,0,7,0,1,11,0,0,0.229,0.25,0.371,0.621,5,2,0,2, ,W,L,1,1, , ,34,34,15,8,0,202,223,131,105,117,0,0,2,0,0,0,6,25,23,30,8,28,30,7,29,13,9,27,36,26,7,31,13,33,28,13,12,8,14,29,9,27,21,32,8,34,32,27,32,13,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESTRADA,Johnny,30,ARI,B,R,877,2,7,-3,2,0,0,0,0,0,32,0,S,4,0,0,134,462,145,36,0,9,1,11,39,66,0,0,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,25,42,30,8,28,13,7,29,13,8,24,9,26,6,31,9,14,24,36,12,7,14,13,8,27,18,32,7,34,24,13,31,38,35,0,1,6,1,6,1,6,1,1,1,6,1,6,1,6,1,6,1,1,6,1,6,1,1,5,1,6,1,6,1,6,1,1,6,1,6,1
EVERETT,Carl,30,MIL,B,R,887,7,0,-4,3,0,0,0,0,2,34,0,S,6,26,0,82,281,73,17,1,7,3,10,16,45,1,0,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,25,13,30,8,28,30,7,29,13,9,24,42,26,0,31,40,14,24,13,12,8,14,30,9,27,17,32,8,34,24,26,32,13,35,0,1,6,6,6,1,6,6,1,6,6,1,6,2,6,1,6,4,6,7,6,6,1,6,6,1,6,6,6,1,6,5,6,6,6,7,1
EVERETT,Adam,30,KC,R,R,886,6,0,-4,3,0,0,0,8,0,34,0,F,16,33,0,104,384,105,15,2,8,22,9,17,56,13,2,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,25,42,30,11,28,32,7,29,13,8,27,9,26,0,31,39,33,28,23,12,8,14,29,9,27,20,32,8,13,27,13,31,13,35,0,1,8,6,7,1,7,6,1,6,6,1,6,2,8,1,7,6,6,7,6,7,1,6,6,2,8,6,7,1,6,6,6,6,6,7,1
EYRE,Scott,30,ATL,L,L,3407,1,0,-4,3,0,0,0,0,0,20,1, ,8,0,0,77,2,0,0,0,0,0,0,0,1,0,0,0.229,0.25,0.371,0.621,0,4,6,3,Y, ,L,3,2,0,0,0,83,2,2,1,53,43,24,27,49,0,0,0,0,0,0,8,25,13,30,13,28,30,21,29,13,13,13,13,26,9,31,13,33,24,13,12,23,14,13,13,27,13,32,36,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FARNSWORTH,Kyle,30,CIN,R,R,899,1,0,-4,3,0,0,0,0,0,20,1,S,6,0,0,67,1,0,0,0,0,0,0,0,0,0,0,0.229,0.25,0.371,0.621,0,4,5,3,X,W,L,1,1,0, ,0,72,4,5,0,67,67,35,33,78,0,0,0,0,0,0,8,25,13,30,13,28,30,21,29,27,13,29,13,26,9,31,13,33,24,13,12,23,14,29,13,27,13,32,36,34,32,27,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FASSERO,Jeff,30,PIT,L,L,902,1,0,-4,3,0,0,0,0,0,20,2,S,6,0,0,38,21,4,0,0,0,0,0,1,9,0,0,0.229,0.25,0.371,0.621,3,4,0,3, , ,G,3,1, , ,12,41,3,8,0,112,136,68,44,60,0,0,2,0,0,0,7,25,13,30,9,28,13,8,29,13,21,13,23,26,8,31,13,33,29,13,12,8,14,13,36,27,13,32,9,34,13,13,30,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FELIZ,Pedro,30,MON,R,R,907,3,0,-4,3,3,0,4,6,1,31,0, ,10,28,0,144,503,139,33,3,22,0,0,23,85,5,2,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,25,37,30,10,28,30,6,29,13,8,24,9,26,5,31,41,14,24,13,12,8,14,13,9,27,20,32,8,34,24,13,32,13,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FICK,Robert,30,BOS,L,R,3303,7,5,-4,0,2,0,0,0,1,35,0,S,6,0,0,89,226,45,5,2,6,2,3,22,36,0,0,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,25,13,30,9,28,30,8,29,30,40,27,14,26,8,31,13,33,28,13,12,8,14,29,14,27,15,32,9,34,32,29,31,13,35,0,1,7,2,6,1,6,2,1,2,6,1,6,1,7,1,6,1,6,6,1,6,1,6,1,1,7,2,6,1,6,1,2,6,1,6,1
FIELD,Nate,30,FLA,R,R,917,1,0,-4,3,0,0,0,0,0,20,2, ,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.229,0.25,0.371,0.621,0,4,7,3,Y, , ,3,0,0, ,0,43,2,3,3,44,40,21,19,30,0,0,3,0,0,0,8,25,13,30,13,28,13,21,29,13,13,13,13,26,9,31,13,33,24,13,12,23,14,13,13,27,13,32,36,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIGGINS,Chone,30,CHW,B,R,921,5,0,-4,3,0,7,3,6,2,30,0,F,19,28,0,148,577,171,22,17,5,10,0,49,94,34,13,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,14,30,11,28,30,8,29,13,11,27,9,26,0,31,39,14,28,13,12,8,14,29,9,27,20,32,8,34,29,13,31,13,35,0,1,7,6,7,2,6,6,2,6,6,2,6,2,7,1,7,2,6,6,2,6,2,5,6,2,7,6,7,2,6,2,4,6,2,6,1
FIGUEROA,Nelson,30,LA,R,R,924,1,0,-4,3,0,0,0,0,0,20,2, ,14,0,0,10,7,1,0,0,0,0,0,0,2,0,0,0.229,0.25,0.371,0.621,2,4,0,3, , , ,3,1,0,0,3,10,0,3,0,28,32,18,11,10,0,0,4,0,0,0,7,25,13,30,21,28,30,8,29,13,23,13,36,26,8,31,13,33,24,13,12,9,14,13,13,27,13,32,9,34,27,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FILE,Bob,30,BAL,R,R,3552,1,0,-4,3,0,0,0,0,0,20,2,S,6,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0.229,0.25,0.371,0.621,0,4,4,3, ,Z, ,2,0,0, ,0,24,1,0,0,34,45,18,12,15,0,0,4,0,0,0,8,25,13,30,13,13,13,21,13,13,13,13,13,26,9,13,13,13,24,13,12,23,14,13,13,13,13,32,36,13,13,13,13,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINLEY,Steve,30,DET,L,L,929,7,0,-4,3,0,0,0,0,3,33,0,F,15,22,0,162,628,170,28,1,36,7,1,61,82,9,7,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,14,30,10,28,30,7,29,13,8,32,9,26,5,31,40,14,24,13,12,8,14,29,9,27,17,32,8,34,32,26,31,13,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLAHERTY,John,30,CIN,R,R,940,2,7,-2,2,0,0,0,0,0,33,0,S,4,9,0,47,127,32,9,0,6,2,1,5,25,0,2,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,25,22,30,8,28,32,6,29,13,9,24,36,26,6,31,38,33,24,13,12,8,14,13,9,27,18,32,8,34,24,13,31,13,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOYD,Cliff,30,SD,L,R,953,7,0,-4,3,0,0,0,0,1,30,0, ,7,28,0,113,396,103,26,0,18,0,11,47,103,11,4,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,14,30,10,28,13,0,29,13,9,26,14,26,0,31,42,33,24,13,12,8,14,13,9,27,17,32,8,13,40,13,30,13,35,1,1,11,6,11,6,6,6,1,6,6,6,6,6,11,1,11,6,6,7,6,6,5,6,6,6,11,6,11,6,6,6,6,6,6,7,1
FOGG,Josh,30,NYY,R,R,3309,1,0,-4,3,0,0,0,0,0,20,2, ,7,0,0,31,53,4,1,0,0,11,0,0,13,0,0,0.229,0.25,0.371,0.621,5,3,0,3, , , ,2,0, , ,32,32,11,10,0,178,193,92,66,82,0,0,2,0,0,0,8,25,13,30,13,28,30,9,29,30,13,32,13,26,8,31,13,33,27,32,12,21,36,29,13,27,13,32,23,30,32,30,32,30,35,0,6,7,6,7,6,7,6,6,6,7,6,6,6,7,6,7,6,6,7,6,7,6,6,6,6,7,6,7,6,6,6,6,7,6,8,6
FORD,Lew,30,TEX,R,R,3468,7,0,-4,3,0,0,0,0,2,31,0,F,17,35,0,154,569,170,31,4,15,2,13,67,75,20,2,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,14,30,11,28,30,8,29,13,8,27,9,26,0,31,14,33,24,14,12,8,14,13,9,27,17,32,8,13,42,26,32,40,35,0,1,7,6,6,1,6,6,1,6,6,1,6,2,7,1,6,2,6,6,4,6,1,6,6,1,7,6,6,1,6,5,6,6,6,7,1
FORD,Ben,30,NYM,R,R,3593,1,0,-4,3,0,0,0,0,0,20,1,S,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0.229,0.25,0.371,0.621,0,4,2,3, , ,L,0,0,0, ,0,19,1,1,0,24,25,17,10,13,0,0,4,0,0,0,8,25,13,30,13,28,13,21,29,13,13,13,13,26,9,31,13,33,24,13,12,23,14,13,13,27,13,32,36,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORDYCE,Brook,30,BAL,R,R,958,2,7,0,1,0,0,0,0,0,31,0,S,5,0,0,54,151,31,6,0,2,1,2,9,34,0,0,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,22,30,9,28,30,8,29,13,9,13,14,26,8,31,38,33,24,13,12,8,14,13,36,27,18,32,8,34,26,13,32,13,35,0,1,7,6,7,1,6,6,1,6,6,5,6,6,7,1,7,6,6,6,6,6,1,6,6,6,7,6,7,1,6,6,6,6,6,6,1
FOSSUM,Casey,30,PIT,B,L,963,1,0,-4,3,0,0,0,0,0,20,2, ,9,0,0,27,42,4,0,0,0,3,0,1,16,0,0,0.229,0.25,0.371,0.621,1,4,0,3,Y, ,L,2,1, , ,27,27,4,15,0,142,171,105,63,117,0,0,3,0,0,0,8,25,13,30,36,28,30,9,29,13,13,27,13,26,8,31,13,33,24,13,12,21,14,13,13,27,13,32,23,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOULKE,Keith,30,LA,R,R,968,1,0,-4,3,0,0,0,0,0,20,2, ,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.229,0.25,0.371,0.621,0,4,17,3,X,Z, ,3,1,0, ,0,72,5,3,32,83,63,20,15,79,0,0,0,0,0,0,8,25,13,30,23,28,30,9,29,13,36,27,13,26,8,31,13,33,27,13,12,9,14,13,13,27,13,32,21,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANCIS,Jeff,30,OAK,L,L,3498,1,0,-4,3,0,0,0,0,0,20,1,S,6,0,0,7,10,0,0,0,0,4,0,0,4,0,0,0.229,0.25,0.371,0.621,4,4,0,3,Y, ,L,3,0,0, ,7,7,3,2,0,37,42,21,13,32,0,0,4,0,0,0,8,25,13,30,13,28,30,21,29,32,13,32,13,26,9,31,13,30,29,13,12,23,14,13,13,27,13,32,36,13,30,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANCISCO,Frank,30,DET,R,R,3594,1,0,-4,3,0,0,0,0,0,20,2,S,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.229,0.25,0.371,0.621,0,4,14,3,X,W,G,3,1, , ,0,45,5,1,0,51,36,19,28,60,0,0,3,0,0,0,8,25,13,30,13,28,13,21,29,13,13,13,13,26,9,31,13,33,24,13,12,23,14,13,13,27,13,32,36,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANCO,Julio,30,STL,R,R,970,3,0,-4,3,2,0,0,0,0,28,0,S,4,26,0,125,320,99,18,3,6,1,1,36,68,4,2,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,14,30,10,13,13,7,29,13,8,13,9,26,0,31,9,14,24,37,12,7,14,13,8,27,19,32,8,34,24,13,31,41,35,0,1,6,6,6,1,7,6,1,6,6,2,6,2,6,1,6,6,6,8,6,7,1,6,6,2,6,6,6,1,6,4,6,6,6,8,1
FRANCO,John,30,CLE,L,L,969,1,0,-4,3,0,0,0,0,0,20,2,S,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0.229,0.25,0.371,0.621,0,4,5,3,Y,W, ,3,1,0, ,0,52,2,7,0,46,46,27,24,36,0,0,2,0,0,0,8,25,13,30,13,28,30,9,29,13,13,13,13,26,8,31,13,33,29,13,12,21,36,13,13,27,13,32,23,34,27,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANKLIN,Ryan,30,f.a.,R,R,975,1,0,-4,3,0,0,0,0,0,20,1, ,8,0,0,2,3,0,0,0,0,1,0,1,2,0,0,0.229,0.25,0.371,0.621,4,2,0,2, , ,L,0,2, , ,32,32,4,16,0,200,224,109,61,104,0,0,2,0,0,0,8,25,13,30,14,28,13,21,29,13,14,13,13,26,9,31,13,33,24,13,12,23,14,13,13,27,13,32,36,34,13,13,13,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANKLIN,Wayne,30,NYY,L,L,976,1,0,-4,3,0,0,0,0,0,20,2, ,7,0,0,41,3,1,0,0,0,0,0,1,0,0,0,0.229,0.25,0.371,0.621,1,4,0,3,Y, ,L,0,1,0, ,2,43,2,1,0,51,55,36,22,40,0,0,3,0,0,0,7,25,14,30,8,28,13,8,29,13,9,13,14,26,7,31,23,33,24,13,12,8,14,13,9,27,21,32,8,34,36,13,30,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRASOR,Jason,30,BOS,R,R,3555,1,0,-4,3,0,0,0,0,0,20,2, ,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.229,0.25,0.371,0.621,0,4,9,3,Y,W,G,3,1, , ,0,63,4,6,17,68,64,31,36,54,0,0,1,0,0,0,8,25,13,30,13,28,13,21,29,13,13,13,13,26,9,31,13,33,24,13,12,23,14,13,13,27,13,32,36,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FREDERICK,Kevin,30,TB,L,R,980,1,0,-4,3,0,0,0,0,0,20,2,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0.25,0.371,0.621,0,4,2,3,Y,W, ,0,0,0, ,0,22,0,2,0,29,32,21,16,22,0,0,4,0,0,0,8,25,13,30,13,28,13,21,29,13,13,13,13,26,9,31,13,33,24,13,12,23,14,13,13,27,13,32,36,34,29,13,30,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FREEL,Ryan,30,f.a.,R,R,982,7,0,-4,3,0,7,3,0,2,31,0,F,16,30,0,143,505,140,21,8,3,8,12,67,88,37,10,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,14,30,11,28,32,8,29,13,11,27,14,26,8,31,42,14,24,13,12,9,14,13,10,27,16,32,9,34,40,26,31,13,35,0,1,6,6,6,2,6,6,2,6,6,2,6,2,6,1,6,2,6,7,6,6,2,6,6,2,6,6,6,2,6,4,6,6,6,7,1
FUENTES,Brian,30,TEX,L,L,988,1,0,-4,3,0,0,0,0,0,20,1,S,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0.229,0.25,0.371,0.621,0,4,3,3,X, , ,3,1,0, ,0,47,2,4,0,45,46,28,19,48,0,0,3,0,0,0,8,25,13,30,13,28,30,21,29,30,13,27,13,26,9,31,13,33,24,13,12,23,14,29,13,27,13,32,36,34,29,27,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FULLMER,Brad,30,PHI,L,R,989,3,0,-4,3,2,0,0,0,0,29,0, ,9,14,0,76,258,60,19,1,11,0,3,27,30,1,2,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,25,22,30,9,28,30,6,29,13,9,32,14,26,6,31,37,33,24,13,12,8,14,30,14,27,19,32,8,34,24,26,31,13,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FULTZ,Aaron,30,ARI,L,L,990,1,0,-4,3,0,0,0,0,0,20,2, ,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.229,0.25,0.371,0.621,0,4,4,3,Y, ,G,3,1,0, ,0,55,3,3,1,50,50,28,23,37,0,0,2,0,0,0,7,25,23,30,8,24,24,7,24,24,8,24,9,24,7,13,9,14,24,13,12,7,36,24,8,24,21,13,8,13,24,13,24,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FURCAL,Rafael,30,MIL,B,R,991,6,0,-4,3,0,6,0,8,0,37,0,F,19,32,0,143,563,157,24,5,14,5,1,58,71,29,6,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,14,30,11,28,30,8,29,13,10,27,9,26,0,31,39,14,24,13,12,8,14,29,9,27,20,32,8,34,32,26,31,13,35,0,1,7,6,11,1,6,6,1,6,6,1,6,2,7,1,11,2,6,6,2,6,1,6,6,1,7,6,11,1,6,4,6,6,5,7,1
GAGNE,Eric,30,CHC,R,R,995,1,0,-4,3,0,0,0,0,0,20,2, ,8,0,0,67,3,0,0,0,0,0,0,0,3,0,0,0.229,0.25,0.371,0.621,0,4,17,3,XY,Z,G,2,0,0, ,0,70,7,3,45,82,53,20,22,114,0,0,0,0,0,0,8,25,13,30,13,13,13,21,13,13,13,13,13,13,9,13,13,13,24,13,12,23,14,13,13,13,13,32,36,13,13,13,13,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALLO,Mike,30,SD,L,L,3374,1,0,-4,3,0,0,0,0,0,20,2, ,9,0,0,67,1,0,0,0,0,0,0,0,0,0,0,0.229,0.25,0.371,0.621,0,4,4,3,Y,Z,M,3,1,0, ,0,69,2,0,0,49,55,26,20,34,0,0,1,0,0,0,8,25,13,30,13,28,30,21,29,30,13,27,13,26,9,31,13,33,24,13,12,23,14,29,13,27,13,32,36,34,29,27,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GARCIA,Karim,30,COL,L,L,1017,7,0,-4,3,2,0,0,0,2,35,0, ,9,33,0,85,258,59,7,2,10,3,0,14,50,3,0,0.229,0.25,0.371,0.621,0,4,0,3, ,W,M,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,25,40,30,8,28,32,8,29,13,9,30,14,26,0,31,13,33,24,13,12,8,14,13,9,27,16,32,8,34,24,26,32,13,35,1,1,7,6,11,2,11,6,1,6,6,2,6,3,7,1,11,6,6,11,6,11,1,6,6,2,7,6,11,2,6,6,6,6,6,11,1
GARCIA,Freddy,30,FLA,R,R,1014,1,0,-4,3,0,0,0,0,0,20,2,S,6,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0.229,0.25,0.371,0.621,11,2,0,2,Y, , ,3,1,0, ,31,31,13,11,0,210,192,89,64,184,0,0,3,0,0,0,8,25,13,30,13,13,13,21,29,13,13,13,13,26,9,31,13,13,24,13,12,23,14,13,13,27,13,32,36,13,13,13,13,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
