CHRISTIANSEN,Jason,33,SF,R,L, , , , , , , , , , ,20,1,S,6,N0,SA1,6,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,3,3, , ,M,2,1, , ,0,6,0,1,0,5,6,3,2,1,0,5.4,J-4, , ,28,8,25,13,30,23,12,13,9,28,13,36,13,13,13,8,13,13,13,13,13,13,9,14,13,13,27,13,32,21,13,13,13,13,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CINTRON,Alex,24,ARI,B,R, , , , , , ,7,3,7, ,34, ,F,15,N0,SA0,38,75,16,6,0,0,3,0,12,13,0,0,0.213,0.322,0.293,0.615, , , , , , , , , , , , , , , , , , , , , , , ,J-4,144,100, ,6,25,14,30,9,12,30,8,28,13,9,27,14,26,0,31,36,33,24,13,29,8,14,13,14,27,21,32,8,34,29,26,32,13,35,6,6,7,7,7,6,7,7,6,7,7,6,7,6,7,6,7,6,7,7,6,7,6,7,7,6,7,6,7,6,7,6,7,7,6,8,6
CIRILLO,Jeff,33,SEA,R,R,553,5, , , ,3, ,5, , ,35, , ,11,E26,SA3,146,485,121,20,0,6,13,9,31,67,8,4,0.249,0.307,0.328,0.635, , , , , , , , , , , , , , , , , , , , , , , ,J-1,769,100, ,0,25,42,30,10,12,30,8,28,31,9,27,14,26,7,31,39,33,24,13,29,8,14,13,9,27,20,32,8,34,32,26,31,13,35,0,1,7,6,6,1,6,6,1,6,6,6,6,6,7,1,6,6,6,7,6,6,1,6,6,6,7,6,6,1,6,6,6,6,6,8,1
CLARK,Brady,29,NYM,R,R, , , , , , , , , ,1,31, ,F,15,A14,SA1,61,78,15,4,0,0,1,1,7,11,1,2,0.192,0.267,0.244,0.511, , , , , , , , , , , , , , , , , , , , , , , ,J-4,930,100, ,0,25,13,30,10,12,30,8,28,27,40,27,14,26,8,31,13,33,24,32,29,9,14,29,22,27,16,32,9,34,24,26,32,13,35,6,6,7,6,7,6,7,6,6,6,7,6,6,6,7,6,7,6,6,7,6,7,6,6,6,6,7,6,7,6,7,6,6,7,6,8,6
CLARK,Howie,29,TOR,L,R, , , , , ,2, , , ,1,28, ,F,15,N0,SA5,14,53,16,5,0,0,0,2,3,6,0,0,0.302,0.362,0.396,0.758, , , , , , , , , , , , , , , , , , , , , , , ,J-4,92,100, ,6,25,42,30,8,12,24,7,24,13,8,24,9,24,6,31,9,14,24,22,24,7,14,24,8,24,17,32,8,13,24,13,24,40,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLARK,Tony,30,f.a.,B,R, , , , , ,3, , , , ,28, ,S,4,N0,SA0,90,275,57,12,1,3,0,1,21,57,0,0,0.207,0.266,0.291,0.557, , , , , , , , , , , , , , , , , , , , , , , ,J-3,930,100, ,0,25,37,30,9,12,13,8,28,13,9,24,14,26,8,31,41,33,24,13,29,8,14,13,14,27,20,32,8,34,24,13,30,13,35,0,1,6,6,6,2,6,6,1,6,6,2,6,6,6,1,6,6,6,7,6,6,1,6,6,5,6,6,6,1,6,6,6,6,6,7,1
CLAYTON,Royce,33,MIL,R,R,571,6, , , , , , ,9, ,34, ,F,16,F32,SA0,112,342,86,14,2,7,7,3,20,67,5,1,0.251,0.299,0.365,0.664, , , , , , , , , , , , , , , , , , , , , , , ,J-2,534,100, ,0,25,22,30,8,12,32,7,28,13,9,13,14,26,0,31,39,33,24,23,29,8,14,13,9,27,18,32,8,34,26,13,31,13,35,0,1,7,6,11,1,11,6,1,6,6,1,6,2,7,1,11,4,6,11,6,11,1,6,6,2,7,6,11,1,6,6,6,6,6,8,1
CLEMENS,Roger,40,f.a.,R,R,573,1, , , , , , , , ,20,2,S,5,N0,SA1,3,3,2,1,0,0,0,0,0,1,0,0,0.667,0.667,1,1.667,7,3, , ,X, , ,3,0,0, ,29,29,13,6,0,180,172,87,63,192,7,4.35,J-3, , ,860,6,25,23,30,8,12,13,7,13,13,8,13,8,26,6,31,9,14,24,9,29,7,36,13,8,27,21,32,7,13,13,13,13,13,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEMENT,Matt,28,CHC,R,R,574,1, , , , , , , , ,20,1, ,10,N0,SA0,30,61,3,2,0,0,10,3,1,34,0,0,0.049,0.108,0.082,0.19,11,2, , ,X, , ,3,1,0, ,32,32,12,11,0,205,162,82,85,215,6,3.6,J-2, , ,955,8,25,13,30,36,12,13,21,28,13,42,13,13,26,9,31,13,13,13,13,13,22,14,13,13,13,13,32,23,13,32,13,30,13,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCO,Pascual,25,TOR,R,R, , , , , , , , , , ,20,1, ,10,N0,SA1,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,1,3, ,W, ,2,0, , ,0,2,0,1,0,1,4,2,3,0,0,18,J-4, , ,15,8,25,13,30,13,12,13,21,28,13,13,13,13,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COGGIN,Dave,26,PHI,R,R, , , , , , , , , , ,20,2,S,6,N0,SA2,36,8,0,0,0,0,2,0,1,6,0,0,0,0.111,0,0.111,3,4,5,3,Y,W,G,3,1,0, ,7,38,2,5,0,77,65,40,51,64,4,4.68,J-3, , ,386,8,25,13,30,14,12,13,21,28,13,13,13,13,26,9,31,13,13,13,13,13,23,14,13,13,13,13,32,36,13,32,13,13,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLANGELO,Mike,26,OAK,R,R, , , , , , , , , ,2,31, , ,9,N0,SA1,20,23,4,1,0,0,1,1,1,2,0,0,0.174,0.24,0.217,0.457, , , , , , , , , , , , , , , , , , , , , , , ,J-4,930,100, ,7,25,13,30,9,12,30,8,28,27,40,27,42,26,8,31,13,33,28,32,29,8,14,29,13,27,17,32,9,34,27,29,32,30,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLBRUNN,Greg,33,ARI,R,R, ,3, , , ,3, ,3, , ,27, ,S,6,N0,SA3,72,171,57,16,2,10,0,0,13,19,0,0,0.333,0.38,0.626,1.006, , , , , , , , , , , , , , , , , , , , , , , ,J-3,291,100, ,4,25,14,30,7,12,32,5,28,13,8,26,8,26,5,31,9,33,24,9,29,6,14,13,8,27,20,32,7,13,24,41,31,37,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLLIER,Lou,29,MON,R,R, , , , , , ,6,3, ,1,31, ,F,16,N0,SA2,13,11,1,1,0,0,1,1,1,3,0,0,0.091,0.231,0.182,0.413, , , , , , , , , , , , , , , , , , , , , , , ,J-4,930,100, ,6,25,13,30,42,12,30,8,28,13,22,27,40,26,8,31,13,33,28,13,29,9,14,29,13,27,15,32,9,34,27,13,32,13,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLOME,Jesus,22,TB,R,R, , , , , , , , , , ,20,2, ,8,N0,SA2,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,1,3,Y,W, ,3,0,0, ,0,32,2,7,0,41.3,56,38,33,33,2,8.27,J-3, , ,258,8,25,13,30,13,12,13,21,28,13,13,13,13,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLON,Bartolo,27,MON,R,R, , , , , , , , , , ,20,2,S,4,N0,SA1,19,45,6,0,0,0,2,1,0,23,0,0,0.133,0.152,0.133,0.286,14,2, , ,Y, , ,1,2,0, ,33,33,20,8,0,233.3,219,76,70,149,2,2.93,J-2, , ,1090,8,25,13,30,21,12,13,8,28,13,23,13,36,26,8,31,13,13,13,13,29,9,42,13,13,27,13,32,9,34,13,13,13,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONDREY,Clay,27,SD,R,R, , , , , , , , , , ,20,1,S,6,N0,SA2,9,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,4,13,3, ,Z,H,3,1, , ,3,9,1,2,0,26.7,20,5,8,16,2,1.69,J-4, , ,121,8,25,13,30,13,12,13,21,28,13,13,13,13,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,27,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONINE,Jeff,36,BAL,R,R,606,3, , , ,4, ,3, ,1,32, , ,7,F35,SA2,116,451,123,26,4,15,0,2,25,66,8,0,0.273,0.314,0.448,0.762, , , , , , , , , , , , , , , , , , , , , , , ,J-2,972,72, ,4,25,37,30,10,12,30,7,28,13,8,27,9,26,6,31,41,14,24,13,29,8,14,13,9,27,20,32,8,34,32,26,31,13,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONTI,Jason,28,TB,L,R, , , , , , , , , ,1,34, ,F,15,E26,SA0,78,222,57,15,2,3,4,1,18,55,4,2,0.257,0.315,0.383,0.698, , , , , , , , , , , , , , , , , , , , , , , ,J-3,381,100, ,0,25,14,30,10,12,30,7,28,13,9,13,14,26,0,31,40,33,24,13,29,8,14,13,9,27,16,32,8,13,26,13,32,13,35,0,1,6,6,6,2,6,6,1,6,6,2,6,6,6,1,6,6,6,6,6,6,1,6,6,4,6,6,6,2,6,6,6,6,6,7,1
COOK,Aaron,24,COL,R,R, , , , , , , , , , ,20,1,S,6,N0,SA1,9,11,1,0,0,0,1,0,0,0,0,0,0.091,0.091,0.091,0.182,4,4, , , , , ,0,2,0, ,5,9,2,1,0,35.7,41,18,13,14,2,4.54,J-4, , ,179,8,25,13,30,36,12,30,9,28,27,13,27,13,26,8,31,32,33,27,32,29,21,14,29,13,27,13,32,23,34,33,29,32,30,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COOK,Dennis,40,f.a.,L,L, , , , , , , , , , ,20,1, ,10,N0,SA3,4,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,11,3, , ,G,0,1,0, ,0,37,1,1,0,24,21,9,10,13,1,3.38,J-3, , ,114,5,25,23,30,8,12,30,7,28,13,8,30,9,26,7,31,36,33,24,13,29,7,14,29,9,27,21,32,8,34,24,26,32,13,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COOLBAUGH,Mike,30,PHI,R,R, , , , , , , ,3, , ,33, , ,11,N0,SA1,5,12,1,0,0,0,1,0,1,3,0,0,0.083,0.154,0.083,0.237, , , , , , , , , , , , , , , , , , , , , , , ,J-4,930,100, ,8,25,13,30,20,12,30,8,28,32,39,24,14,26,8,31,13,33,24,13,29,9,14,24,13,27,13,32,9,34,24,32,24,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COOMER,Ron,36,f.a.,R,R, , , , , ,3, ,3, , ,31, ,S,6,N0,SA2,55,148,39,7,0,3,1,0,6,23,0,0,0.264,0.292,0.372,0.664, , , , , , , , , , , , , , , , , , , , , , , ,J-4,243,100, ,0,25,39,30,8,12,30,7,28,31,8,24,9,26,0,31,13,33,24,13,29,7,14,24,9,27,19,32,8,13,24,32,24,13,35,0,1,8,6,7,1,6,6,1,6,6,1,6,6,8,1,7,6,6,7,6,6,1,6,6,5,8,6,7,1,6,6,6,6,6,7,1
COOPER,Brian,28,TOR,R,R, , , , , , , , , , ,20,2, ,9,N0,SA1,0,0,0,0,0,0,0,0,0,0,0,0, , , , ,1,4, , , , ,M,3,0,0,0,2,2,0,1,0,8.3,14,13,4,3,0,14.04,J-4, , ,52,8,25,13,30,13,12,13,21,13,13,13,13,13,26,9,31,13,13,24,13,29,23,14,13,13,27,13,32,36,13,13,13,13,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORA,Alex,27,LA,L,R,3314,6, , , , ,7, ,8, ,30, ,F,15,E30,SA1,115,258,75,14,4,5,2,7,26,38,7,2,0.291,0.371,0.434,0.805, , , , , , , , , , , , , , , , , , , , , , , ,J-2,460,100, ,0,25,14,30,10,12,30,7,28,13,10,27,9,26,0,31,14,33,28,39,29,8,14,29,9,27,18,32,8,13,42,13,31,13,35,0,1,6,6,6,1,6,6,1,6,6,2,6,2,6,1,6,2,6,7,2,6,1,6,6,2,6,6,6,1,6,5,6,6,2,8,1
CORDERO,Francisco,25,TEX,R,R, , , , , , , , , , ,20,2, ,7,N0,SA2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , ,21,3,X, ,H,1,3,0, ,0,39,2,0,10,45.3,33,9,13,41,2,1.79,J-3, , ,202,8,25,13,30,13,12,13,21,13,13,13,13,13,26,9,13,13,13,24,13,13,23,14,13,13,13,13,32,36,13,13,13,13,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDERO,Wil,31,MON,R,R, , , , , ,2, , , ,1,31, , ,8,G31,SA1,72,161,43,9,0,6,0,2,17,29,2,0,0.267,0.344,0.435,0.779, , , , , , , , , , , , , , , , , , , , , , , ,J-3,284,100, ,6,25,14,30,10,12,30,7,28,13,8,13,9,26,6,31,40,14,24,13,29,8,14,13,9,27,15,32,8,34,32,26,31,13,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOVA,Marty,33,BAL,R,R, , , , , , , , , ,1,32, , ,8,A07,SA1,131,458,116,25,2,18,2,3,47,111,1,6,0.253,0.327,0.434,0.761, , , , , , , , , , , , , , , , , , , , , , , ,J-2,744,100, ,5,25,14,30,8,12,13,7,28,13,9,24,14,26,6,31,40,33,24,13,29,8,14,13,9,27,15,32,8,34,24,13,32,13,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COREY,Bryan,29,LA,R,R, , , , , , , , , , ,20,1, ,8,N0,SA2,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,1,3, , , ,2,0, , ,0,1,0,0,0,1,0,0,0,0,0,0,J-4, , ,8,8,25,13,30,13,12,13,21,28,13,13,13,13,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COREY,Mark,28,LA,R,R, , , , , , , , , , ,20,1, ,7,N0,SA2,27,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0, , ,1,3,Y,W,M,3,0,0, ,0,26,0,3,0,22,32,21,16,21,3,8.59,J-4, , ,140,8,25,13,30,13,12,13,21,13,13,13,13,13,13,9,13,13,13,24,13,13,23,14,13,13,13,13,32,36,13,13,13,13,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORMIER,Rheal,35,PHI,L,L, , , , , , , , , , ,20,2, ,9,N0,SA5,53,3,1,0,0,0,0,0,1,0,0,0,0.333,0.5,0.333,0.833, , ,4,3,Y, , ,3,1,0, ,0,54,5,6,0,60,61,35,32,49,4,5.25,J-2, , ,332,7,25,14,30,8,12,13,8,28,13,9,13,14,26,7,31,23,33,24,13,29,8,14,13,9,27,21,32,8,34,36,13,30,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORNEJO,Nate,23,DET,R,R,629,1, , , , , , , , ,20,2,S,6,N0,SA2,0,0,0,0,0,0,0,0,0,0,0,0, , , , ,4,4, , , , , ,3,2,0, ,9,9,1,5,0,50,63,28,18,23,2,5.04,J-4, , ,256,8,25,13,30,13,12,13,21,28,13,13,13,13,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COTA,Humberto,24,PIT,R,R, , ,6,1,0, , , , , ,31, , ,8,N0,SA0,7,17,5,1,0,0,0,0,1,4,0,0,0.294,0.333,0.353,0.686, , , , , , , , , , , , , , , , , , , , , , , ,J-4,28,100, ,6,25,36,30,8,12,30,7,28,13,8,13,9,26,7,31,38,33,28,13,29,8,14,13,9,27,19,32,8,34,27,13,32,13,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COUNSELL,Craig,32,ARI,L,R, , , , , , ,8,5,8, ,30, ,F,15,E23,SA1,112,436,123,22,1,2,4,1,45,52,7,5,0.282,0.351,0.351,0.702, , , , , , , , , , , , , , , , , , , , , , , ,J-2,1000,69, ,0,25,14,30,10,12,30,7,28,27,8,32,9,26,7,31,14,33,24,13,29,8,14,29,9,27,20,32,8,13,39,26,31,13,35,0,1,6,6,6,6,6,6,4,6,6,6,6,6,6,2,6,6,6,7,6,7,5,6,6,6,6,6,6,6,6,6,6,6,6,8,1
COX,Steve,28,japan,L,L, , , , , ,4, , , , ,30, ,S,5,R35,PR5,148,560,142,30,1,16,0,7,60,116,5,0,0.254,0.333,0.396,0.73, , , , , , , , , , , , , , , , , , , , , , , ,J-1,918,100, ,0,25,14,30,8,12,13,7,28,13,9,13,14,26,0,31,37,33,24,22,29,8,14,13,9,27,20,32,8,34,24,13,32,41,35,0,1,11,6,6,1,6,6,1,6,6,1,6,1,11,1,6,3,6,7,5,6,1,6,6,1,11,6,6,1,6,6,6,6,6,7,1
CRAWFORD,Carl,21,TB,L,L, , , , , , , , , ,2,30, ,F,17,C25,SA4,63,259,67,11,6,2,6,3,9,41,9,5,0.259,0.292,0.371,0.662, , , , , , , , , , , , , , , , , , , , , , , ,J-3,447,100, ,0,25,22,30,11,12,30,8,28,13,8,27,9,26,0,31,40,33,28,13,29,8,14,29,9,27,16,32,8,34,29,13,32,13,35,0,1,7,6,7,2,6,6,2,6,6,2,6,2,7,1,7,2,6,6,2,6,2,6,6,2,7,6,7,2,6,6,6,6,4,7,1
CREDE,Joe,24,CHW,R,R,647,5, , , , , ,3, , ,30, , ,8,B09,SA0,53,200,57,10,0,12,0,0,8,40,0,2,0.285,0.313,0.515,0.828, , , , , , , , , , , , , , , , , , , , , , , ,J-4,328,100, ,1,25,13,30,8,12,30,6,28,13,8,27,9,26,6,31,9,14,28,13,29,7,39,13,8,27,20,32,8,34,32,13,32,13,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CREEK,Doug,34,TOR,L,L, , , , , , , , , , ,20,2,S,6,N0,SA4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , ,3,3,X,W,L,3,1,0, ,0,52,3,2,0,55.7,57,36,35,56,7,5.82,J-2, , ,319,8,25,13,30,13,12,13,21,13,13,13,13,13,26,9,13,13,13,24,13,13,23,14,13,13,13,13,32,36,13,13,13,13,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRESPO,Cesar,23,BOS,B,R, , , , , , ,6,3,6,2,32, ,F,15,A24,SA0,25,29,5,2,0,0,1,0,3,6,3,2,0.172,0.25,0.241,0.491, , , , , , , , , , , , , , , , , , , , , , , ,J-4,930,100, ,6,25,13,30,11,12,30,8,28,13,40,27,14,26,8,31,13,33,28,13,29,9,14,29,14,27,16,32,9,34,32,29,31,13,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRESSEND,Jack,27,CLE,R,R, , , , , , , , , , ,20,2, ,9,N0,SA2,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,2,3,Y, ,L,2,0,0, ,0,23,0,1,0,32,40,21,19,22,1,5.91,J-4, , ,187,8,25,13,30,13,12,13,21,28,13,13,13,13,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRISP,Covelli,23,CLE,B,R, , , , , , , , , ,2,31, ,F,16,E31,SA0,32,127,33,9,2,1,3,0,11,19,4,1,0.26,0.319,0.386,0.705, , , , , , , , , , , , , , , , , , , , , , , ,J-4,217,100, ,0,25,14,30,11,12,30,8,28,13,9,27,14,26,0,31,40,33,28,13,29,8,14,29,9,27,16,32,8,34,30,13,32,13,35,0,1,6,6,6,2,6,6,2,6,6,2,6,6,6,1,6,6,6,6,6,6,2,6,6,2,6,6,6,2,6,6,6,6,6,6,1
CRUDALE,Mike,26,STL,R,R, , , , , , , , , , ,20,1, ,7,N0,SA2,49,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,4,19,3,X,Z,G,3,0,0, ,1,49,3,0,0,52.7,43,11,14,47,1,1.88,J-2, , ,238,8,25,13,30,13,12,30,21,28,13,13,13,13,26,9,31,13,33,24,13,29,23,14,13,13,27,13,32,36,34,27,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRUZ,Deivi,29,SD,R,R, ,6, , , ,2, , ,8, ,34, , ,10,E16,SA0,151,514,135,28,2,7,3,3,22,58,2,3,0.263,0.297,0.366,0.663, , , , , , , , , , , , , , , , , , , , , , , ,J-1,789,100, ,0,25,13,30,8,12,30,7,28,32,8,24,9,26,0,31,13,14,24,32,29,7,39,27,9,27,19,32,8,34,24,26,31,13,35,0,1,8,6,7,4,6,6,1,6,6,5,6,6,8,1,7,6,6,6,6,6,1,6,6,6,8,6,7,2,6,6,6,6,6,7,1
CRUZ,Ivan,35,STL,L,L, , , , , ,2, , , , ,29, ,S,5,N0,SA4,17,14,5,0,0,1,0,0,1,3,0,0,0.357,0.4,0.571,0.971, , , , , , , , , , , , , , , , , , , , , , , ,J-4,24,100, ,5,25,14,30,8,12,30,7,28,13,8,29,9,26,7,31,9,33,28,13,29,7,14,13,8,27,20,32,8,13,37,13,32,13,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRUZ,Jacob,30,DET,L,L, , , , , ,2, , , ,1,35, , ,8,E29,SA0,35,88,24,3,1,2,1,3,13,20,3,1,0.273,0.385,0.398,0.782, , , , , , , , , , , , , , , , , , , , , , , ,J-4,164,100, ,0,25,14,30,11,12,13,8,28,13,9,26,14,26,7,31,14,33,24,40,29,8,14,13,9,27,16,32,8,13,42,13,30,13,35,0,1,6,2,6,1,6,6,1,6,6,1,6,1,6,1,6,1,6,6,2,6,1,5,6,1,6,2,6,1,6,2,2,6,2,7,1
CRUZ,Jose,28,f.a.,B,R,3313,8, , , , , , , ,2,31, ,F,15,F34,SA0,124,466,114,26,5,18,1,0,51,106,7,1,0.245,0.319,0.438,0.757, , , , , , , , , , , , , , , , , , , , , , , ,J-2,757,100, ,0,25,14,30,8,12,30,0,28,13,9,13,14,26,0,31,14,33,28,13,29,8,14,13,9,27,17,32,8,34,40,13,32,13,35,1,1,7,6,11,5,6,6,2,6,6,6,6,6,7,2,11,6,6,11,6,11,2,6,6,6,7,6,11,2,6,6,6,6,6,11,1
CRUZ,Juan,24,CHC,R,R,3302,1, , , , , , , , ,20,1, ,10,N0,SA1,44,14,2,0,0,0,2,0,0,4,0,0,0.143,0.143,0.143,0.286,5,4,8,3,Y,W, ,1,1,0, ,9,45,3,11,1,97.3,84,43,59,81,8,3.98,J-2, , ,487,8,25,13,30,21,12,30,8,28,13,23,27,36,26,8,31,13,33,27,13,29,9,14,13,13,27,13,32,9,34,29,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRUZ,Nelson,30,COL,R,R, , , , , , , , , , ,20,2, ,8,N0,SA3,40,13,0,0,0,0,2,0,1,8,0,0,0,0.071,0,0.071,3,3,5,2,Y, ,L,3,0,0, ,5,43,2,6,0,78.3,90,39,29,61,6,4.48,J-3, , ,396,9,25,13,30,13,12,13,23,28,13,13,13,13,26,21,31,13,33,13,13,29,36,14,13,13,27,13,32,14,32,13,13,30,13,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUDDYER,Michael,24,MIN,R,R,661,8, , , ,2, ,3, ,1,35, , ,13,F31,SA0,41,112,29,7,0,4,1,1,8,30,2,0,0.259,0.314,0.429,0.743, , , , , , , , , , , , , , , , , , , , , , , ,J-4,191,100, ,6,25,40,30,10,12,13,7,28,13,8,13,9,26,6,31,13,14,24,13,29,8,14,13,9,27,15,32,8,34,24,13,32,13,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUNNANE,Will,28,f.a.,R,R, , , , , , , , , , ,20,2, ,10,N0,SA3,16,4,1,0,0,0,0,0,1,0,0,0,0.25,0.4,0.25,0.65, , ,3,2,X,W,L,3,1,0, ,0,16,1,1,0,26.3,27,16,13,30,1,5.47,J-4, , ,144,7,25,23,30,9,12,13,8,28,13,9,13,14,26,8,31,36,33,24,13,29,8,14,13,14,27,21,32,8,34,27,13,32,13,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST,Jack,24,COL,L,R, , , , , , , , , ,1,30, , ,12,D14,SA5,35,65,11,2,0,1,0,0,12,32,0,1,0.169,0.299,0.246,0.545, , , , , , , , , , , , , , , , , , , , , , , ,J-4,930,100, ,0,25,40,30,14,12,13,8,13,13,14,24,14,13,8,31,13,14,24,13,13,9,14,24,14,13,16,13,9,13,24,13,13,13,35,0,1,7,6,7,1,7,6,1,6,7,1,6,6,7,1,7,6,6,7,6,7,1,6,6,6,7,6,7,1,6,6,6,7,6,8,1
